duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code,quality
1.12,1331631615.36,2012-03-13T09:40:15.360000Z,2137.112179116382,4274.224358232764,1331631614.84,2012-03-13T09:40:14.840000Z,1331631614.24,2012-03-13T09:40:14.240000Z,16.02604173531519,4.148444293689206,10.12615518170746,,,,,,1500.0,-139.6170816196934,B20,XF,1.0
1.16,1331631796.76,2012-03-13T09:43:16.760000Z,2991.897084192305,5983.79416838461,1331631796.2,2012-03-13T09:43:16.200000Z,1331631795.6,2012-03-13T09:43:15.600000Z,16.57024928345949,1.4392720216792767,5.0860294370440915,,,,,,1500.0,-138.5286665234048,B20,XF,1.0
1.2,1331631956.56,2012-03-13T09:45:56.560000Z,1051.481629426051,2102.963258852102,1331631956.0,2012-03-13T09:45:56.000000Z,1331631955.36,2012-03-13T09:45:55.360000Z,15.619432164962449,3.172396879185306,4.4185087979103175,,,,,,1500.0,-140.4303007603989,B20,XF,1.0
1.16,1331632686.72,2012-03-13T09:58:06.720000Z,2620.0588737212884,5240.117747442577,1331632686.16,2012-03-13T09:58:06.160000Z,1331632685.56,2012-03-13T09:58:05.560000Z,17.937515741156524,4.622016791644729,3.656017705476136,,,,,,1500.0,-135.79413360801072,B20,XF,1.0
1.16,1331632366.2,2012-03-13T09:52:46.200000Z,3596.139253681121,7192.278507362242,1331632365.64,2012-03-13T09:52:45.640000Z,1331632365.04,2012-03-13T09:52:45.040000Z,17.155394104380143,4.092546954572226,13.96866689444746,,,,,,1500.0,-137.3583768815635,B20,XF,1.0
1.16,1331632386.56,2012-03-13T09:53:06.560000Z,6750.962601732189,13501.925203464378,1331632386.0,2012-03-13T09:53:06.000000Z,1331632385.4,2012-03-13T09:53:05.400000Z,18.49046278761347,3.922865267576229,11.4502252993445,,,,,,1500.0,-134.68823951509685,B20,XF,1.0
1.12,1331632616.2,2012-03-13T09:56:56.200000Z,3633.3210463616992,7266.6420927233985,1331632615.68,2012-03-13T09:56:55.680000Z,1331632615.08,2012-03-13T09:56:55.080000Z,16.94773180911379,2.7452718128562568,7.331141748677556,,,,,,1500.0,-137.7737014720962,B20,XF,1.0
1.16,1331633255.44,2012-03-13T10:07:35.440000Z,5250.018468731673,10500.036937463346,1331633254.88,2012-03-13T10:07:34.880000Z,1331633254.28,2012-03-13T10:07:34.280000Z,18.056597836718364,2.5482383679305434,4.627130007390135,,,,,,1500.0,-135.55596941688705,B20,XF,1.0
1.16,1331632887.56,2012-03-13T10:01:27.560000Z,6552.059229359813,13104.118458719626,1331632887.0,2012-03-13T10:01:27.000000Z,1331632886.4,2012-03-13T10:01:26.400000Z,19.00848334948913,3.4403527148038497,5.743873926436552,,,,,,1500.0,-133.6521983913455,B20,XF,1.0
1.16,1331632973.92,2012-03-13T10:02:53.920000Z,3844.883888924952,7689.767777849904,1331632973.36,2012-03-13T10:02:53.360000Z,1331632972.76,2012-03-13T10:02:52.760000Z,17.36515627426813,1.562575772383239,6.3126560684090265,,,,,,1500.0,-136.93885254178753,B20,XF,1.0
1.16,1331633196.44,2012-03-13T10:06:36.440000Z,3962.246586058131,7924.493172116262,1331633195.88,2012-03-13T10:06:35.880000Z,1331633195.28,2012-03-13T10:06:35.280000Z,17.703820070398205,2.792960032212695,4.307001761180496,,,,,,1500.0,-136.26152494952737,B20,XF,1.0
1.16,1331633857.36,2012-03-13T10:17:37.360000Z,3552.4481769254894,7104.896353850979,1331633856.8,2012-03-13T10:17:36.800000Z,1331633856.2,2012-03-13T10:17:36.200000Z,16.929954494512494,1.5844118366943936,4.1738135857041305,,,,,,1500.0,-137.8092561012988,B20,XF,1.0
1.16,1331633578.84,2012-03-13T10:12:58.840000Z,4567.218997669023,9134.437995338048,1331633578.28,2012-03-13T10:12:58.280000Z,1331633577.68,2012-03-13T10:12:57.680000Z,17.870433224136242,1.9844700794472503,4.849594746969444,,,,,,1500.0,-135.9282986420513,B20,XF,1.0
1.12,1331634401.44,2012-03-13T10:26:41.440000Z,3767.989244953015,7535.97848990603,1331634400.92,2012-03-13T10:26:40.920000Z,1331634400.32,2012-03-13T10:26:40.320000Z,16.920625730428597,1.4605515748712246,4.025588178249289,,,,,,1500.0,-137.8279136294666,B20,XF,1.0
1.16,1331634088.08,2012-03-13T10:21:28.080000Z,4731.801260542476,9463.602521084951,1331634087.52,2012-03-13T10:21:27.520000Z,1331634086.92,2012-03-13T10:21:26.920000Z,17.450621476163334,0.9633147433745576,4.19296182615633,,,,,,1500.0,-136.76792213799712,B20,XF,1.0
1.2,1331634209.16,2012-03-13T10:23:29.160000Z,2698.6825363442913,5397.365072688583,1331634208.56,2012-03-13T10:23:28.560000Z,1331634207.96,2012-03-13T10:23:27.960000Z,16.897800645863832,6.071105330667969,4.718441434544979,,,,,,1500.0,-137.8735637985961,B20,XF,1.0
1.16,1331634903.36,2012-03-13T10:35:03.360000Z,3735.837885244978,7471.675770489957,1331634902.8,2012-03-13T10:35:02.800000Z,1331634902.2,2012-03-13T10:35:02.200000Z,17.385695581508642,0.6574530438189927,3.7503082065203426,,,,,,1500.0,-136.8977739273065,B20,XF,1.0
1.16,1331634662.36,2012-03-13T10:31:02.360000Z,4042.0360330285735,8084.072066057147,1331634661.8,2012-03-13T10:31:01.800000Z,1331634661.2,2012-03-13T10:31:01.200000Z,17.343527021805222,1.3564858641627522,4.36581163773187,,,,,,1500.0,-136.98211104671333,B20,XF,1.0
1.2,1331634872.96,2012-03-13T10:34:32.960000Z,1301.7405452800897,2603.4810905601794,1331634872.4,2012-03-13T10:34:32.400000Z,1331634871.76,2012-03-13T10:34:31.760000Z,15.81157345459972,1.7176527457810842,3.275718961977627,,,,,,1500.0,-140.04601818112434,B20,XF,1.0
1.12,1331635505.88,2012-03-13T10:45:05.880000Z,1336.263780168734,2672.527560337468,1331635505.32,2012-03-13T10:45:05.320000Z,1331635504.76,2012-03-13T10:45:04.760000Z,15.036625571943492,3.4095303728346837,4.987648074420759,,,,,,1500.0,-141.5959139464368,B20,XF,1.0
1.16,1334311629.16,2012-04-13T10:07:09.160000Z,1347.8197730353247,2695.6395460706494,1334311628.6,2012-04-13T10:07:08.600000Z,1334311628.0,2012-04-13T10:07:08.000000Z,15.503717483605088,0.8247336861851128,7.5450459289765615,,,,,,1500.0,-141.2534664556812,B20,XF,1.0
1.16,1334311310.8,2012-04-13T10:01:50.800000Z,1184.1975758541244,2368.3951517082487,1334311310.24,2012-04-13T10:01:50.240000Z,1334311309.64,2012-04-13T10:01:49.640000Z,15.011355292650418,0.0774382292194332,4.288326133202131,,,,,,1500.0,-142.23819083759054,B20,XF,1.0
1.16,1334312346.56,2012-04-13T10:19:06.560000Z,1547.391502587133,3094.7830051742653,1334312346.0,2012-04-13T10:19:06.000000Z,1334312345.4,2012-04-13T10:19:05.400000Z,15.710722655800025,0.7845000201107617,11.60338193014316,,,,,,1500.0,-140.83945611129133,B20,XF,1.0
1.16,1334311953.36,2012-04-13T10:12:33.360000Z,1405.8160578452523,2811.632115690505,1334311952.8,2012-04-13T10:12:32.800000Z,1334311952.2,2012-04-13T10:12:32.200000Z,15.50753161092091,0.2762907888685513,3.692629975263537,,,,,,1500.0,-141.24583820104957,B20,XF,1.0
1.16,1334312821.76,2012-04-13T10:27:01.760000Z,1651.5316149350715,3303.0632298701435,1334312821.2,2012-04-13T10:27:01.200000Z,1334312820.6,2012-04-13T10:27:00.600000Z,16.02873650583573,0.7017373095612488,3.600790740589627,,,,,,1500.0,-140.2034284112199,B20,XF,1.0
1.12,1334313507.16,2012-04-13T10:38:27.160000Z,1809.4916929436356,3618.983385887271,1334313506.6,2012-04-13T10:38:26.600000Z,1334313506.04,2012-04-13T10:38:26.040000Z,15.905635521213853,0.3799621205395543,6.965028338924695,,,,,,1500.0,-140.44963038046367,B20,XF,1.0
1.16,1334313137.52,2012-04-13T10:32:17.520000Z,1408.9848913227795,2817.9697826455595,1334313136.96,2012-04-13T10:32:16.960000Z,1334313136.36,2012-04-13T10:32:16.360000Z,15.687565617467984,1.2888200493287452,4.4971147409918295,,,,,,1500.0,-140.88577018795542,B20,XF,1.0
1.12,1334314196.88,2012-04-13T10:49:56.880000Z,1275.7893140267313,2551.5786280534626,1334314196.36,2012-04-13T10:49:56.360000Z,1334314195.76,2012-04-13T10:49:55.760000Z,15.051643239130636,1.596474111369094,3.303588425923874,,,,,,1500.0,-142.1576149446301,B20,XF,1.0
1.12,1334313806.28,2012-04-13T10:43:26.280000Z,1703.849017136734,3407.698034273468,1334313805.72,2012-04-13T10:43:25.720000Z,1334313805.16,2012-04-13T10:43:25.160000Z,15.9429351869799,0.8098310854684687,3.77209501631253,,,,,,1500.0,-140.3750310489316,B20,XF,1.0
1.12,1334313935.52,2012-04-13T10:45:35.520000Z,852.9196532717305,1705.839306543461,1334313934.96,2012-04-13T10:45:34.960000Z,1334313934.4,2012-04-13T10:45:34.400000Z,14.081819552537628,1.096831536640298,4.4511068776337614,,,,,,1500.0,-144.09726231781613,B20,XF,1.0
1.16,1334314124.92,2012-04-13T10:48:44.920000Z,1594.8768456936498,3189.7536913872996,1334314124.36,2012-04-13T10:48:44.360000Z,1334314123.76,2012-04-13T10:48:43.760000Z,15.850826283179282,1.7492601956261828,7.094095088899782,,,,,,1500.0,-140.5592488565328,B20,XF,1.0
1.16,1334314743.24,2012-04-13T10:59:03.240000Z,1966.3733151418703,3932.7466302837406,1334314742.68,2012-04-13T10:59:02.680000Z,1334314742.08,2012-04-13T10:59:02.080000Z,15.82241190469136,2.0727145506151117,5.584968839570732,,,,,,1500.0,-140.61607761350865,B20,XF,1.0
1.12,1334314485.8,2012-04-13T10:54:45.800000Z,1673.3147878143186,3346.629575628637,1334314485.24,2012-04-13T10:54:45.240000Z,1334314484.68,2012-04-13T10:54:44.680000Z,15.676612933551572,3.476256887626175,4.1993598693469885,,,,,,1500.0,-140.90767555578824,B20,XF,1.0
1.12,1334314485.8,2012-04-13T10:54:45.800000Z,1673.3147878143186,3346.629575628637,1334314485.24,2012-04-13T10:54:45.240000Z,1334314484.68,2012-04-13T10:54:44.680000Z,15.676612933551572,3.476256887626175,4.1993598693469885,,,,,,1500.0,-140.90767555578824,B20,XF,1.0
1.12,1338007075.44,2012-05-26T04:37:55.440000Z,4196.58005662135,8393.1601132427,1338007074.92,2012-05-26T04:37:54.920000Z,1338007074.32,2012-05-26T04:37:54.320000Z,17.535619258503264,0.8730373204188159,3.24501782395871,,,,,,1500.0,-137.53833699717129,B20,XF,1.0
1.12,1338006633.88,2012-05-26T04:30:33.880000Z,2539.3147158637057,5078.629431727411,1338006633.32,2012-05-26T04:30:33.320000Z,1338006632.76,2012-05-26T04:30:32.760000Z,16.615477620565013,1.3392435208970557,3.1523647624080375,,,,,,1500.0,-139.37862027304777,B20,XF,1.0
1.12,1338007512.52,2012-05-26T04:45:12.520000Z,4133.326397862482,8266.652795724964,1338007512.0,2012-05-26T04:45:12.000000Z,1338007511.4,2012-05-26T04:45:11.400000Z,17.606926928358146,0.9045456997351168,4.7578420027845505,,,,,,1500.0,-137.3957216574615,B20,XF,1.0
1.08,1338008325.12,2012-05-26T04:58:45.120000Z,1054.8571527107788,2109.7143054215576,1338008324.6,2012-05-26T04:58:44.600000Z,1338008324.04,2012-05-26T04:58:44.040000Z,14.265114094215734,2.1956366382203365,11.475389372675783,,,,,,1500.0,-144.07934732574634,B20,XF,1.0
1.12,1338008070.72,2012-05-26T04:54:30.720000Z,1524.3777339154672,3048.7554678309343,1338008070.2,2012-05-26T04:54:30.200000Z,1338008069.6,2012-05-26T04:54:29.600000Z,16.199496521018443,0.5220373100059182,4.143243516377664,,,,,,1500.0,-140.2105824721409,B20,XF,1.0
1.08,1338008955.16,2012-05-26T05:09:15.160000Z,2328.62092983009,4657.24185966018,1338008954.64,2012-05-26T05:09:14.640000Z,1338008954.08,2012-05-26T05:09:14.080000Z,16.067428873215707,1.1444936627242572,4.675802192584721,,,,,,1500.0,-140.4747177677464,B20,XF,1.0
1.12,1338008667.6,2012-05-26T05:04:27.600000Z,1364.0953934829993,2728.1907869659985,1338008667.04,2012-05-26T05:04:27.040000Z,1338008666.48,2012-05-26T05:04:26.480000Z,15.121529272185168,3.6109726743676607,14.998624330702851,,,,,,1500.0,-142.3665169698075,B20,XF,1.0
1.16,1338008784.04,2012-05-26T05:06:24.040000Z,1998.8021190266793,3997.6042380533586,1338008783.48,2012-05-26T05:06:23.480000Z,1338008782.88,2012-05-26T05:06:22.880000Z,16.426325119874456,1.0868013773141063,9.32095448089532,,,,,,1500.0,-139.7569252744289,B20,XF,1.0
1.12,1338009584.84,2012-05-26T05:19:44.840000Z,1979.397102992116,3958.794205984232,1338009584.32,2012-05-26T05:19:44.320000Z,1338009583.72,2012-05-26T05:19:43.720000Z,16.088318187271664,3.3549070453208394,14.822622054518018,,,,,,1500.0,-140.4329391396345,B20,XF,1.0
1.08,1338009197.16,2012-05-26T05:13:17.160000Z,3394.664319715999,6789.328639431998,1338009196.68,2012-05-26T05:13:16.680000Z,1338009196.08,2012-05-26T05:13:16.080000Z,16.974012043413993,0.6489135861371589,4.539747050836185,,,,,,1500.0,-138.66155142734982,B20,XF,1.0
1.08,1338009197.16,2012-05-26T05:13:17.160000Z,3394.664319715999,6789.328639431998,1338009196.68,2012-05-26T05:13:16.680000Z,1338009196.08,2012-05-26T05:13:16.080000Z,16.974012043413993,0.6489135861371589,4.539747050836185,,,,,,1500.0,-138.66155142734982,B20,XF,1.0
1.08,1338009307.64,2012-05-26T05:15:07.640000Z,3650.666005076855,7301.332010153711,1338009307.12,2012-05-26T05:15:07.120000Z,1338009306.56,2012-05-26T05:15:06.560000Z,17.182140938948816,0.6377174283660958,4.5962056686642265,,,,,,1500.0,-138.2452936362802,B20,XF,1.0
1.08,1338009503.48,2012-05-26T05:18:23.480000Z,11530.537219005442,23061.074438010884,1338009502.96,2012-05-26T05:18:22.960000Z,1338009502.4,2012-05-26T05:18:22.400000Z,19.870070652246348,1.7752565452332838,3.666782772342043,,,,,,1500.0,-132.86943420968512,B20,XF,1.0
1.12,1338010110.2,2012-05-26T05:28:30.200000Z,3956.5876661427296,7913.175332285459,1338010109.64,2012-05-26T05:28:29.640000Z,1338010109.08,2012-05-26T05:28:29.080000Z,17.316991187137226,1.1250047359729405,7.622002381923058,,,,,,1500.0,-137.97559313990337,B20,XF,1.0
1.08,1338009798.48,2012-05-26T05:23:18.480000Z,4405.88949343375,8811.7789868675,1338009797.96,2012-05-26T05:23:17.960000Z,1338009797.4,2012-05-26T05:23:17.400000Z,17.344846309827165,0.7685813511728833,3.594204584153803,,,,,,1500.0,-137.91988289452348,B20,XF,1.0
1.08,1338009927.76,2012-05-26T05:25:27.760000Z,11555.14309761815,23110.2861952363,1338009927.24,2012-05-26T05:25:27.240000Z,1338009926.68,2012-05-26T05:25:26.680000Z,19.65106916281146,2.1798046764314707,6.35730295369418,,,,,,1500.0,-133.3074371885549,B20,XF,1.0
1.08,1338010558.28,2012-05-26T05:35:58.280000Z,4201.15510319953,8402.31020639906,1338010557.76,2012-05-26T05:35:57.760000Z,1338010557.2,2012-05-26T05:35:57.200000Z,17.81967455666359,5.999695971361197,15.751398546963184,,,,,,1500.0,-136.97022640085063,B20,XF,1.0
1.16,1338010247.36,2012-05-26T05:30:47.360000Z,1900.1927209349751,3800.3854418699502,1338010246.8,2012-05-26T05:30:46.800000Z,1338010246.2,2012-05-26T05:30:46.200000Z,16.513220808257053,0.981525329963882,3.8808461089135218,,,,,,1500.0,-139.5831338976637,B20,XF,1.0
1.16,1338010334.0,2012-05-26T05:32:14.000000Z,20778.21666841994,41556.43333683988,1338010333.44,2012-05-26T05:32:13.440000Z,1338010332.84,2012-05-26T05:32:12.840000Z,21.348837393074987,3.3971962402990155,6.572928525368726,,,,,,1500.0,-129.91190072802783,B20,XF,1.0
0.96,1338010481.96,2012-05-26T05:34:41.960000Z,1633.820655094769,3267.641310189538,1338010481.52,2012-05-26T05:34:41.520000Z,1338010481.0,2012-05-26T05:34:41.000000Z,19.3888885577357,14.250217887635014,30.115555168121343,,,,,,1500.0,-133.8317983987064,B20,XF,0.0
1.16,1345406971.0,2012-08-19T20:09:31.000000Z,3198.4707141806093,6396.941428361219,1345406970.44,2012-08-19T20:09:30.440000Z,1345406969.84,2012-08-19T20:09:29.840000Z,16.2799598982152,1.1496207996317682,3.341452160189759,,,,,,1500.0,-137.714099654395,B20,XF,1.0
1.16,1345406645.8,2012-08-19T20:04:05.800000Z,3149.9084995380717,6299.8169990761435,1345406645.2,2012-08-19T20:04:05.200000Z,1345406644.64,2012-08-19T20:04:04.640000Z,16.24534656304378,1.0781784996702866,4.42923518960117,,,,,,1500.0,-137.78332632473786,B20,XF,1.0
1.16,1345407559.48,2012-08-19T20:19:19.480000Z,3543.7103997793406,7087.420799558681,1345407558.92,2012-08-19T20:19:18.920000Z,1345407558.32,2012-08-19T20:19:18.320000Z,16.774245259127834,1.5935517789074194,5.015364947396032,,,,,,1500.0,-136.72552893256972,B20,XF,1.0
1.12,1345407280.04,2012-08-19T20:14:40.040000Z,3593.8430425167057,7187.6860850334115,1345407279.52,2012-08-19T20:14:39.520000Z,1345407278.92,2012-08-19T20:14:38.920000Z,16.64517391865135,2.4508670346333687,6.29401781080815,,,,,,1500.0,-136.9836716135227,B20,XF,1.0
1.16,1345408122.16,2012-08-19T20:28:42.160000Z,2749.544114814684,5499.0882296293685,1345408121.6,2012-08-19T20:28:41.600000Z,1345408121.0,2012-08-19T20:28:41.000000Z,16.182303232795615,1.462909167879688,4.3098897962262575,,,,,,1500.0,-137.90941298523416,B20,XF,1.0
1.16,1345407842.6,2012-08-19T20:24:02.600000Z,3037.012546995325,6074.025093990649,1345407842.04,2012-08-19T20:24:02.040000Z,1345407841.44,2012-08-19T20:24:01.440000Z,16.12924626411672,2.032514642402324,3.988739441494815,,,,,,1500.0,-138.01552692259196,B20,XF,1.0
1.16,1345408706.24,2012-08-19T20:38:26.240000Z,1558.9532792833734,3117.9065585667468,1345408705.68,2012-08-19T20:38:25.680000Z,1345408705.08,2012-08-19T20:38:25.080000Z,15.13663093242778,1.1054690037522248,4.410511097966696,,,,,,1500.0,-140.00075758596984,B20,XF,1.0
1.16,1345408416.56,2012-08-19T20:33:36.560000Z,2649.997829160505,5299.99565832101,1345408416.0,2012-08-19T20:33:36.000000Z,1345408415.4,2012-08-19T20:33:35.400000Z,16.301340634262505,2.5489461090527703,4.504649324170169,,,,,,1500.0,-137.6713381823004,B20,XF,1.0
1.2,1345409256.64,2012-08-19T20:47:36.640000Z,827.2938223851852,1654.5876447703704,1345409256.08,2012-08-19T20:47:36.080000Z,1345409255.44,2012-08-19T20:47:35.440000Z,14.981414861562495,1.7474299918410856,4.5344919441348175,,,,,,1500.0,-140.3111897277004,B20,XF,1.0
1.12,1345410564.08,2012-08-19T21:09:24.080000Z,2204.0324724683705,4408.064944936741,1345410563.52,2012-08-19T21:09:23.520000Z,1345410562.96,2012-08-19T21:09:22.960000Z,16.469535139490812,1.6806107838925972,6.197694102971934,,,,,,1500.0,-137.33494917184376,B20,XF,1.0
1.12,1345410064.24,2012-08-19T21:01:04.240000Z,2581.283674577763,5162.567349155526,1345410063.72,2012-08-19T21:01:03.720000Z,1345410063.12,2012-08-19T21:01:03.120000Z,16.09453469182542,2.640779294228538,7.467574150090099,,,,,,1500.0,-138.08495006717456,B20,XF,1.0
1.16,1345410308.44,2012-08-19T21:05:08.440000Z,4636.437494361507,9272.874988723011,1345410307.88,2012-08-19T21:05:07.880000Z,1345410307.28,2012-08-19T21:05:07.280000Z,17.328343652338976,1.7444129559830543,4.5681332764489895,,,,,,1500.0,-135.61733214614745,B20,XF,1.0
1.12,1349483988.24,2012-10-06T00:39:48.240000Z,13821.578888564838,27643.157777129676,1349483987.72,2012-10-06T00:39:47.720000Z,1349483987.12,2012-10-06T00:39:47.120000Z,20.214974702915967,2.5771180547916273,4.682173296464039,,,,,,1500.0,-130.4169523241166,B20,XF,1.0
1.12,1349483461.16,2012-10-06T00:31:01.160000Z,906.4277483078232,1812.8554966156464,1349483460.64,2012-10-06T00:31:00.640000Z,1349483460.04,2012-10-06T00:31:00.040000Z,13.769405137067912,2.1897837766589796,4.521776617248405,,,,,,1500.0,-143.30809145581273,B20,XF,1.0
1.12,1349483461.16,2012-10-06T00:31:01.160000Z,906.4277483078232,1812.8554966156464,1349483460.64,2012-10-06T00:31:00.640000Z,1349483460.04,2012-10-06T00:31:00.040000Z,13.769405137067912,2.1897837766589796,4.521776617248405,,,,,,1500.0,-143.30809145581273,B20,XF,1.0
1.12,1349483538.32,2012-10-06T00:32:18.320000Z,10180.129187897825,20360.25837579565,1349483537.76,2012-10-06T00:32:17.760000Z,1349483537.2,2012-10-06T00:32:17.200000Z,19.69559465027381,2.3448082122296934,4.21773252458719,,,,,,1500.0,-131.45571242940093,B20,XF,1.0
1.12,1349483665.8,2012-10-06T00:34:25.800000Z,1321.6442160216366,2643.288432043273,1349483665.24,2012-10-06T00:34:25.240000Z,1349483664.68,2012-10-06T00:34:24.680000Z,14.847598464253162,2.298442179654075,4.425903487014763,,,,,,1500.0,-141.15170480144224,B20,XF,1.0
1.16,1349483875.24,2012-10-06T00:37:55.240000Z,1212.0750318926962,2424.1500637853924,1349483874.68,2012-10-06T00:37:54.680000Z,1349483874.08,2012-10-06T00:37:54.080000Z,14.57372460011679,2.0738511737941816,7.356684828952387,,,,,,1500.0,-141.69945252971496,B20,XF,1.0
1.12,1349484334.84,2012-10-06T00:45:34.840000Z,15677.874316482326,31355.748632964653,1349484334.32,2012-10-06T00:45:34.320000Z,1349484333.72,2012-10-06T00:45:33.720000Z,20.668938364099898,2.9679500550182385,3.643414522796955,,,,,,1500.0,-129.50902500174877,B20,XF,1.0
1.12,1349485146.2,2012-10-06T00:59:06.200000Z,16889.748764337503,33779.497528675005,1349485145.68,2012-10-06T00:59:05.680000Z,1349485145.08,2012-10-06T00:59:05.080000Z,20.795040118451823,2.5040308012895816,3.1617644706697035,,,,,,1500.0,-129.2568214930449,B20,XF,1.0
1.12,1349484707.0,2012-10-06T00:51:47.000000Z,15983.331727393956,31966.66345478791,1349484706.48,2012-10-06T00:51:46.480000Z,1349484705.88,2012-10-06T00:51:45.880000Z,20.89163389252188,3.164951321780856,3.3770840465978313,,,,,,1500.0,-129.06363394490478,B20,XF,1.0
1.16,1349484811.76,2012-10-06T00:53:31.760000Z,838.5490714543986,1677.0981429087972,1349484811.2,2012-10-06T00:53:31.200000Z,1349484810.6,2012-10-06T00:53:30.600000Z,13.886898218421882,2.989087402803382,4.629007189660267,,,,,,1500.0,-143.0731052931048,B20,XF,1.0
1.12,1349485449.32,2012-10-06T01:04:09.320000Z,9198.798280105808,18397.596560211616,1349485448.8,2012-10-06T01:04:08.800000Z,1349485448.2,2012-10-06T01:04:08.200000Z,19.21401954988714,2.2976352164740605,3.2234611387645873,,,,,,1500.0,-132.41886263017426,B20,XF,1.0
1.16,1349486130.6,2012-10-06T01:15:30.600000Z,11413.797014910746,22827.594029821492,1349486130.04,2012-10-06T01:15:30.040000Z,1349486129.44,2012-10-06T01:15:29.440000Z,19.77371028660064,1.7008981688490072,3.2684319290672392,,,,,,1500.0,-131.29948115674728,B20,XF,1.0
1.16,1349485825.4,2012-10-06T01:10:25.400000Z,8132.369946156015,16264.73989231203,1349485824.84,2012-10-06T01:10:24.840000Z,1349485824.24,2012-10-06T01:10:24.240000Z,18.577282658795554,2.6037500434637986,3.679896004734028,,,,,,1500.0,-133.69233641235746,B20,XF,1.0
1.16,1349486848.76,2012-10-06T01:27:28.760000Z,4320.421861809508,8640.843723619017,1349486848.2,2012-10-06T01:27:28.200000Z,1349486847.6,2012-10-06T01:27:27.600000Z,18.122236622538605,1.8272151450500804,3.911707051493898,,,,,,1500.0,-134.60242848487133,B20,XF,1.0
1.12,1349486522.92,2012-10-06T01:22:02.920000Z,8655.299001629237,17310.598003258474,1349486522.36,2012-10-06T01:22:02.360000Z,1349486521.8,2012-10-06T01:22:01.800000Z,19.15646052999776,2.2787101023162832,5.943489039598213,,,,,,1500.0,-132.53398066995305,B20,XF,1.0
1.16,1349487540.24,2012-10-06T01:39:00.240000Z,6754.40840892561,13508.81681785122,1349487539.68,2012-10-06T01:38:59.680000Z,1349487539.08,2012-10-06T01:38:59.080000Z,18.80201320957158,2.877429218115264,6.174501551579009,,,,,,1500.0,-133.2428753108054,B20,XF,1.0
1.12,1349487213.76,2012-10-06T01:33:33.760000Z,5494.007329939674,10988.014659879347,1349487213.24,2012-10-06T01:33:33.240000Z,1349487212.64,2012-10-06T01:33:32.640000Z,18.89853468066444,2.118705695108048,2.876099513075166,,,,,,1500.0,-133.04983236861966,B20,XF,1.0
1.12,1354795677.96,2012-12-06T12:07:57.960000Z,782.0755336411224,1564.1510672822449,1354795677.44,2012-12-06T12:07:57.440000Z,1354795676.84,2012-12-06T12:07:56.840000Z,13.771359524739202,6.087917640350524,8.522643810488281,,,,,,1500.0,-143.07752256818245,B20,XF,0.0
1.12,1331568791.24,2012-03-12T16:13:11.240000Z,1189.2443041295292,2378.4886082590583,1331568790.72,2012-03-12T16:13:10.720000Z,1331568790.12,2012-03-12T16:13:10.120000Z,12.199554258834729,1.963204285236505,8.917390642004198,,,,,,1500.0,-139.78268315534177,B09,XF,1.0
1.16,1331569169.48,2012-03-12T16:19:29.480000Z,1752.260088051777,3504.520176103554,1331569168.92,2012-03-12T16:19:28.920000Z,1331569168.32,2012-03-12T16:19:28.320000Z,13.06126772614363,1.210028855551236,3.567012702248145,,,,,,1500.0,-138.05925622072397,B09,XF,1.0
1.08,1331569589.24,2012-03-12T16:26:29.240000Z,1931.350298359862,3862.700596719724,1331569588.72,2012-03-12T16:26:28.720000Z,1331569588.16,2012-03-12T16:26:28.160000Z,13.785590109102976,2.405294302782384,2.5148857917516665,,,,,,1500.0,-136.61061145480528,B09,XF,1.0
1.16,1332021952.16,2012-03-17T22:05:52.160000Z,4152.189484852112,8304.378969704225,1332021951.6,2012-03-17T22:05:51.600000Z,1332021951.0,2012-03-17T22:05:51.000000Z,16.312191171130713,1.0565642571327365,5.232539219714215,,,,,,1500.0,-134.92900356283718,B09,XF,1.0
1.16,1332022324.12,2012-03-17T22:12:04.120000Z,2141.482728070244,4282.965456140488,1332022323.6,2012-03-17T22:12:03.600000Z,1332022322.96,2012-03-17T22:12:02.960000Z,15.081725566349082,0.2853351546829384,3.2383511095130686,,,,,,1500.0,-137.3899347724005,B09,XF,1.0
1.12,1332023311.16,2012-03-17T22:28:31.160000Z,3228.1468164383464,6456.293632876693,1332023310.64,2012-03-17T22:28:30.640000Z,1332023310.04,2012-03-17T22:28:30.040000Z,15.668463336146104,0.6390487969353814,4.1416084880686865,,,,,,1500.0,-136.2164592328064,B09,XF,1.0
1.12,1332022868.12,2012-03-17T22:21:08.120000Z,1862.0398872061685,3724.079774412337,1332022867.6,2012-03-17T22:21:07.600000Z,1332022867.0,2012-03-17T22:21:07.000000Z,15.00214207956686,0.586521220804581,4.119891287911935,,,,,,1500.0,-137.54910174596492,B09,XF,1.0
1.12,1332023709.48,2012-03-17T22:35:09.480000Z,2474.485045137555,4948.97009027511,1332023708.96,2012-03-17T22:35:08.960000Z,1332023708.36,2012-03-17T22:35:08.360000Z,15.370062632039886,0.5563856720783016,5.097011767283882,,,,,,1500.0,-136.81326064101884,B09,XF,1.0
