duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.68,1330679395.16,2012-03-02T09:09:55.160000Z,1087.3855974732978,2174.7711949465956,1330679394.88,2012-03-02T09:09:54.880000Z,1330679394.48,2012-03-02T09:09:54.480000Z,17.4274678333811,10.80139908693427,15.180666000507372,,,,,,1500,-130.74617873989735,B09,XF
0.52,1330679544.0,2012-03-02T09:12:24.000000Z,769.4476904166492,1538.8953808332983,1330679543.8,2012-03-02T09:12:23.800000Z,1330679543.48,2012-03-02T09:12:23.480000Z,17.156971666637027,9.970530433945948,14.75217366394949,,,,,,1500,-131.28717107338548,B09,XF
0.8,1330679585.88,2012-03-02T09:13:05.880000Z,786.3889250150127,1572.7778500300253,1330679585.6,2012-03-02T09:13:05.600000Z,1330679585.08,2012-03-02T09:13:05.080000Z,17.09911936899903,10.031066335376648,15.664491606924518,,,,,,1500,-131.40287566866147,B09,XF
1.24,1330837384.12,2012-03-04T05:03:04.120000Z,12723.320886213713,25446.641772427425,1330837383.56,2012-03-04T05:03:03.560000Z,1330837382.88,2012-03-04T05:03:02.880000Z,22.6585398529415,15.662923527833094,31.167030957565117,,,,,,1500,-125.26547186706591,B09,XF
0.76,1330837403.2,2012-03-04T05:03:23.200000Z,1008.6386037062518,2017.2772074125037,1330837402.92,2012-03-04T05:03:22.920000Z,1330837402.44,2012-03-04T05:03:22.440000Z,17.591052305544792,13.619727702987221,29.734073219596098,,,,,,1500,-135.40044696185933,B09,XF
1.24,1330837424.84,2012-03-04T05:03:44.840000Z,5736.997977348302,11473.995954696604,1330837424.36,2012-03-04T05:03:44.360000Z,1330837423.6,2012-03-04T05:03:43.600000Z,21.34477052465325,15.842252312983934,31.464026106863944,,,,,,1500,-127.8930105236424,B09,XF
1.52,1330837443.88,2012-03-04T05:04:03.880000Z,795.2248385704975,1590.449677140995,1330837443.44,2012-03-04T05:04:03.440000Z,1330837442.36,2012-03-04T05:04:02.360000Z,17.237770924856935,13.008198931182275,28.00636542756824,,,,,,1500,-136.10700972323505,B09,XF
1.16,1331007250.96,2012-03-06T04:14:10.960000Z,880.7007812283227,1761.4015624566455,1331007250.44,2012-03-06T04:14:10.440000Z,1331007249.8,2012-03-06T04:14:09.800000Z,15.61598133542385,8.955755554227538,7.71612756345675,,,,,,1500,-132.49850674013055,B09,XF
1.2,1331007788.72,2012-03-06T04:23:08.720000Z,784.4104833446047,1568.8209666892094,1331007788.04,2012-03-06T04:23:08.040000Z,1331007787.52,2012-03-06T04:23:07.520000Z,13.737989924612947,6.7906206682345545,5.955977277971025,,,,,,1500,-136.25448956175237,B09,XF
1.44,1331007820.16,2012-03-06T04:23:40.160000Z,1688.1459795421479,3376.2919590842957,1331007819.52,2012-03-06T04:23:39.520000Z,1331007818.72,2012-03-06T04:23:38.720000Z,15.7132336655851,9.293600331120222,6.770976773050295,,,,,,1500,-132.30400207980804,B09,XF
1.32,1331008059.44,2012-03-06T04:27:39.440000Z,759.5059454025591,1519.0118908051181,1331008058.84,2012-03-06T04:27:38.840000Z,1331008058.12,2012-03-06T04:27:38.120000Z,14.12651129891932,8.699875633166926,8.26952329624119,,,,,,1500,-135.4774468131396,B09,XF
1.4,1331008104.44,2012-03-06T04:28:24.440000Z,775.3731965943482,1550.7463931886964,1331008103.52,2012-03-06T04:28:23.520000Z,1331008103.04,2012-03-06T04:28:23.040000Z,14.418194736697203,10.415549110262532,7.777037666354147,,,,,,1500,-134.89407993758385,B09,XF
1.12,1331008123.08,2012-03-06T04:28:43.080000Z,1360.7190730189666,2721.438146037933,1331008122.44,2012-03-06T04:28:42.440000Z,1331008121.96,2012-03-06T04:28:41.960000Z,16.084990861217282,9.149090896678523,7.823748167049299,,,,,,1500,-131.56048768854367,B09,XF
1.32,1331008678.76,2012-03-06T04:37:58.760000Z,1263.858935711748,2527.717871423496,1331008678.16,2012-03-06T04:37:58.160000Z,1331008677.44,2012-03-06T04:37:57.440000Z,14.633532264775287,8.234865664906097,7.94809644609351,,,,,,1500,-134.4634048814277,B09,XF
0.88,1331010088.24,2012-03-06T05:01:28.240000Z,784.4483119482289,1568.8966238964579,1331010087.76,2012-03-06T05:01:27.760000Z,1331010087.36,2012-03-06T05:01:27.360000Z,14.47805532897166,7.290256598490994,6.86731678144263,,,,,,1500,-134.77435875303493,B09,XF
